p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,target_class
1.378092262582165765e-02,1.817903321667996546e-03,3.373297648887272834e-03,1.814135709777206767e-03,2.047941673069667880e-03,3.064422822204842731e-02,2.011526958213515504e-03,4.068640827781362657e-03,2.057331756894629354e-03,2.443901982787238369e-03,2.009034581222999410e-02,2.686826368364870522e-03,4.905257453308527540e-03,2.697295270066043908e-03,3.378157873293032194e-03,2.266030554086344642e-02,2.823955062741667285e-03,6.000613023700205120e-03,3.124354809691311154e-03,3.416327943590259132e-03,1.188181328667021162e-02,1.519564601336408560e-03,2.889085786841737169e-03,1.691312162726849077e-03,1.919887084420857570e-03,3.668924625090067698e-02,2.167043408206263504e-03,4.014422519935984153e-03,2.155152775942583213e-03,2.284636804257656612e-03,0.000000000000000000e+00
1.102152050076511680e-02,1.153227116550770062e-03,2.382210783241680771e-03,1.071126707352273695e-03,1.136027577226934393e-03,1.624694473492606026e-02,1.326777916257552373e-03,3.022123365643723455e-03,1.569718764292549282e-03,1.559633761348845453e-03,1.902096499222493547e-02,1.902791273690012741e-03,3.598821609690579584e-03,1.966663140123271064e-03,1.974092955216290822e-03,8.560079023548610930e-03,1.606942848149847105e-03,2.998848191699612052e-03,2.292247173162318546e-03,2.118247028027648964e-03,1.089552038728773195e-02,1.240939976792786127e-03,2.331568239669571524e-03,1.037585290203721453e-03,1.081806964499443030e-03,2.029459090811542785e-02,1.518236173950867013e-03,2.889159694752255810e-03,1.469639512226806558e-03,1.454269524268292629e-03,0.000000000000000000e+00
4.815244229599857997e-03,4.996325187838309605e-04,9.971969987174907589e-04,3.800728174132304892e-04,6.380611857865575677e-04,3.373305424683881865e-03,5.656807111725467878e-04,1.090946166363347550e-03,3.706680627760017320e-04,5.480514020205711585e-04,2.348850129271103787e-03,4.475802068797366429e-04,9.256381059456609932e-04,3.669530693941703637e-04,6.215802978025610891e-04,4.391724430349161316e-03,6.621772421302642023e-04,1.177431821957222822e-03,4.651988701525001848e-04,6.592555702983500781e-04,6.072265376071896148e-03,5.292069046824571504e-04,5.607636103289747893e-04,2.879828020576254968e-04,3.184247849095187140e-04,8.307280648012818972e-03,7.781762380869391591e-04,6.501951939220349018e-04,4.937052121366459134e-04,5.670090365549069339e-04,0.000000000000000000e+00
4.535838457254366685e-03,3.572387465419328296e-04,7.422162491137426245e-04,3.798680236270210778e-04,5.025074587194342012e-04,3.947498104016380384e-03,4.782053007912515996e-04,8.346844468651656726e-04,3.621498865646630236e-04,5.287941539922728917e-04,2.655152510045170628e-03,3.694391355854371897e-04,6.891449321308948644e-04,3.716011958083915772e-04,4.644020567424374528e-04,5.138475475125731280e-03,6.028414007118342759e-04,1.041740800717898870e-03,4.245226730214203721e-04,6.907108581553592520e-04,6.730100727914637565e-03,6.219849002362627189e-04,5.142720606966910257e-04,2.721199027371451018e-04,2.936679441257547952e-04,8.701260192181960174e-03,6.203365836242686823e-04,5.939788655726675748e-04,3.203813103709668366e-04,5.691610602699865868e-04,0.000000000000000000e+00
3.186071698331161082e-03,4.860667217017212299e-04,9.421059618635165087e-04,4.891835809238069110e-04,5.399783440501193261e-04,4.407528336259985101e-03,6.054186294611769038e-04,1.073944437547049227e-03,4.383382689796626840e-04,5.355521358120274343e-04,2.217254115890317841e-03,4.737195890590300651e-04,9.727235397186585362e-04,4.368016311620557873e-04,5.356316023547114200e-04,4.508657394369101727e-03,7.811996798893652925e-04,1.319640983197138250e-03,4.666192739009953488e-04,6.461168191478051069e-04,5.378848349357460805e-03,6.309460457559390358e-04,5.942166615734976488e-04,3.638109600595441809e-04,3.389480282063514743e-04,6.214295287432079762e-03,8.400871598080371329e-04,7.517265554000773613e-04,4.504218976671427697e-04,5.079297125306890277e-04,0.000000000000000000e+00
4.092012313791094577e-03,4.269128400519310064e-04,9.142383564675255793e-04,4.389991068155546950e-04,6.110462752561900916e-04,3.526813148512733965e-03,5.336511114865043854e-04,9.996043532779258674e-04,3.879857012907441511e-04,5.713561971809757263e-04,2.594396894588147165e-03,4.565039386789925837e-04,9.784447935223090313e-04,4.758778176830992198e-04,5.876193505781812307e-04,3.566798614700571191e-03,7.515182493585123103e-04,1.225976768554090093e-03,4.629597027815860561e-04,7.138329298201686332e-04,5.529811805176628424e-03,5.482799010119608282e-04,6.160438484665419628e-04,3.397355316997617732e-04,3.542391586599112261e-04,7.588603580306084624e-03,6.506232535113661095e-04,6.827841182626226500e-04,4.582909839506058665e-04,5.813637028659810174e-04,0.000000000000000000e+00
3.741506978882282869e-03,5.030155313437361482e-04,8.229493719686758156e-04,4.893284450114255245e-04,5.938911284422573010e-04,2.848987807307853688e-03,5.124183904954430005e-04,1.021024378745652612e-03,4.386943888681791377e-04,5.795873582179345961e-04,1.802741987969135821e-03,4.030259074696096000e-04,9.530203415800243090e-04,4.519552611202042134e-04,5.619783104771330223e-04,3.586337193570313196e-03,7.145516918085793997e-04,1.239079904940109311e-03,5.107052153167602679e-04,7.338842467600622220e-04,8.142941695628073268e-03,7.205949165223491911e-04,6.063619042592164731e-04,4.383457762117807014e-04,4.143493167232931000e-04,6.422989530077089469e-03,6.000590568435746697e-04,6.842341208856651206e-04,5.089438770162924702e-04,6.410005724347719695e-04,0.000000000000000000e+00
2.763585523384510471e-03,4.212602484297956851e-04,8.591954393357565658e-04,3.429676404302672062e-04,5.515892476525701164e-04,3.263664573303435863e-03,5.588926472945386767e-04,1.037893200041262870e-03,3.792417847128008116e-04,5.409044066961897837e-04,1.762304209965785988e-03,4.482740490074611458e-04,9.987886469986519394e-04,3.341510738122351661e-04,5.728482738709883212e-04,3.752005059368631202e-03,6.404420147684443529e-04,1.352131258992307758e-03,4.670333626831109190e-04,6.356045363911560012e-04,5.227784317917969804e-03,7.155667651500574079e-04,7.096791790777285096e-04,2.789377143247110248e-04,3.883532800688947522e-04,5.441126842441597507e-03,5.098663670739661535e-04,9.327192283806317197e-04,4.353583785374379959e-04,5.989860328333098836e-04,0.000000000000000000e+00
4.177003421429204347e-03,4.577515618712653910e-04,9.518557585454106608e-04,3.680425422092662661e-03,1.108040584462563656e-03,2.999815426490603978e-03,3.968425125009445754e-04,1.852654435213573533e-03,4.390626983663937534e-03,1.247612786354507491e-03,7.161605766152784151e-03,1.029031671722786248e-03,1.473876611022673696e-03,5.600623145799861653e-03,2.181628376499011347e-03,6.161618564043095866e-03,1.267557072183379818e-03,5.317063109566031072e-03,1.190161430330719840e-02,2.412629556048057761e-03,8.199906527463274308e-03,7.070092798642761559e-04,9.444376708231496439e-04,3.002339953783568320e-03,1.274183244801341004e-03,2.581790585459909325e-03,2.676007597978866614e-04,7.784860273182515021e-04,3.443155708642028131e-03,1.217709731817131396e-03,0.000000000000000000e+00
2.738841697024899276e-03,3.445473721125416871e-04,1.096377561165441748e-03,3.674163798997215433e-03,9.323217238549116187e-04,1.428240529389223539e-03,3.313419286390945203e-04,1.952643678224108819e-03,4.644292214758290530e-03,1.082520146592920972e-03,4.772392777855949224e-03,9.155510193406212437e-04,1.847647881264452693e-03,5.745616253184457171e-03,1.907081981537985362e-03,6.007085446627896674e-03,1.173579057087374223e-03,8.389290448938989050e-03,9.558937501506836049e-03,2.018129579947193150e-03,2.817791085218979488e-03,5.817127429402235185e-04,1.110616748227190743e-03,3.020450794690788913e-03,9.441064213882849462e-04,1.055532576763728008e-03,2.732425894940321851e-04,9.045479818672432296e-04,3.598452068371903873e-03,1.012138385977304472e-03,0.000000000000000000e+00
1.505859966806732779e-03,3.083227428740361914e-04,7.400395660942982352e-04,2.900472189222070597e-03,1.013048151491609738e-03,9.946594498004921597e-04,3.034013105319524920e-04,1.683689439845528421e-03,3.609177116299472528e-03,1.181457298055416626e-03,3.674180097028679343e-03,8.095729826070878661e-04,1.470264857947432705e-03,4.487901164994886546e-03,1.774372875517594159e-03,4.681653193625000611e-03,1.024110221379997618e-03,5.792163133707279102e-03,8.835527825203972133e-03,2.239750438561606289e-03,2.472385131969376520e-03,6.182814143032515754e-04,7.960343284057979328e-04,2.313689118064705865e-03,1.045593389536910367e-03,9.130746985028451298e-04,2.312205505556941861e-04,7.643553779994993053e-04,2.569441367840347590e-03,1.011119663609565513e-03,0.000000000000000000e+00
3.402114798456946313e-03,3.397460795472500086e-04,8.665223189606724311e-04,2.951683152891878062e-03,1.128464795233435555e-03,1.532830862467788593e-03,2.895988346061856636e-04,1.667468648793345729e-03,3.667107431289770569e-03,1.230992253169579682e-03,5.069005599267409692e-03,9.033719462941877925e-04,1.503393625816060002e-03,4.326927906002798335e-03,2.343791531854621125e-03,6.670954164618791461e-03,1.120557859172131550e-03,6.078514353026897785e-03,9.421806499891268588e-03,2.405488712688618955e-03,6.091805197215078953e-03,6.112815716304850029e-04,9.172346337731043710e-04,2.453430632656067659e-03,1.129773311488727538e-03,1.189234004924889657e-03,2.507854216743005712e-04,7.379503913159423441e-04,2.730498097220430964e-03,1.140053579183390080e-03,0.000000000000000000e+00
2.009809529860644931e-03,4.426536482316731922e-04,8.926794020845667688e-04,2.990367030916508354e-03,1.076560160505012119e-03,1.933254545536916124e-03,3.182253970125266916e-04,1.234780305706776509e-03,3.576862621663084822e-03,1.176955271060118290e-03,4.251290464274725886e-03,1.009341223942648467e-03,1.559044199468284870e-03,4.314051071009146650e-03,1.946743902397835620e-03,4.995041868714559900e-03,1.274877702260326711e-03,3.576332956714024618e-03,7.179739318571173867e-03,2.271501011751408429e-03,4.031497358036367253e-03,4.921952238072274839e-04,9.099840830619622227e-04,2.281119681258088859e-03,1.103055391461618684e-03,1.432866786406422274e-03,2.917795122729693099e-04,6.850416123739647449e-04,2.543774420813033673e-03,1.087432476456997492e-03,0.000000000000000000e+00
1.419361232947529599e-03,4.373578406177707390e-04,6.736586229847446768e-04,1.996320127895706391e-03,7.644330784847320776e-04,8.939725613363559090e-04,2.961796845217148488e-04,1.040686934581322139e-03,2.324845566440452132e-03,9.494197522463148926e-04,2.675240751458337566e-03,9.757126723123286374e-04,1.255608590363203707e-03,3.079581237877738846e-03,1.524916842564875800e-03,3.318388170038150467e-03,1.267570805780391611e-03,2.945336786872451533e-03,5.695725924745983354e-03,1.895499499651699280e-03,2.522206058348022955e-03,4.333718328375442039e-04,6.092020991254663929e-04,1.595584413370358494e-03,8.232663219848942743e-04,9.675795272980683686e-04,2.622589577835937233e-04,6.199168467540971559e-04,1.746857417002942690e-03,9.675486501122490144e-04,0.000000000000000000e+00
1.888216820041123400e-02,1.461132871893251360e-03,2.602573273140119416e-03,1.327479023080136008e-03,9.265524760165354083e-04,2.029973196233953586e-03,3.101173128869895912e-04,1.245516669475354825e-03,7.620407781575801089e-04,5.609935811867468140e-04,6.031718482029369693e-03,9.255387332405788777e-04,1.921438554218903765e-03,1.226817247756490292e-03,7.156297441475223181e-04,5.467686444199482132e-03,1.056959069884795327e-03,2.087954753236468362e-03,1.250671447577834244e-03,6.795599067511512046e-04,6.667145883151308350e-03,5.807856679324389622e-04,8.604530207759232552e-04,6.924509561027860803e-04,3.378119576665100936e-04,6.492823838442740580e-03,4.903207209941383427e-04,9.368037984088632697e-04,6.136176591009208717e-04,4.379110603891544270e-04,0.000000000000000000e+00
2.462304940253339999e-02,1.161203993693974085e-03,3.354952411074326075e-03,1.302576841652939785e-03,9.585852966193574107e-04,1.285579229372296782e-03,4.021951885412914057e-04,1.595846459121447397e-03,7.127853122531142751e-04,6.303164618981496256e-04,4.788354994799231580e-03,1.053202988761464676e-03,2.522681440312220420e-03,1.258595735640274330e-03,6.203492664929934368e-04,3.344156371855516903e-03,9.663912429009298768e-04,2.239744386994273109e-03,1.440773675860597316e-03,6.459104292137461158e-04,9.571852545339140650e-03,4.522431533960181234e-04,1.019530360666646984e-03,6.368044187087578073e-04,3.220783286715630037e-04,1.144227285716406355e-02,5.266460631845390613e-04,1.202566047653513262e-03,5.971399568614548740e-04,4.056271140231884989e-04,0.000000000000000000e+00
2.789242326695910018e-02,1.388878012704183049e-03,4.180981750138626843e-03,1.519579897235264453e-03,1.118499996814421166e-03,2.209587468433080355e-03,3.503466535996527221e-04,2.422031875108484646e-03,7.960889694597092590e-04,6.110987292242619443e-04,8.862474243659143602e-03,1.359553007380940367e-03,3.671432144517006949e-03,1.173618568291763878e-03,7.563553286766244417e-04,7.008606406762180920e-03,1.353571999809755413e-03,3.731693029343330619e-03,1.228649430098104761e-03,7.389049904479327337e-04,1.192682403809561947e-02,5.957399458760534493e-04,1.377084248760669823e-03,5.928927010011688162e-04,3.496794974160607984e-04,8.948878172827244223e-03,6.150157896260401245e-04,1.814336320998289741e-03,6.137392980720868425e-04,4.752993600058309635e-04,0.000000000000000000e+00
3.163107181945847696e-02,1.314911013536684565e-03,3.444849215850008268e-03,1.521231324000946791e-03,1.044186232347008069e-03,1.505334949821090585e-03,3.462134723377171706e-04,1.613306660088080664e-03,7.907016283925376483e-04,5.945733983510176866e-04,5.795039036594566012e-03,8.969654283789036406e-04,2.859750927845705094e-03,1.206915907950948177e-03,7.163904284444386900e-04,4.876094022331598464e-03,1.225044990524465837e-03,2.919591944542794699e-03,1.152139885740950578e-03,7.061058770728359654e-04,9.863140576385535929e-03,4.911363707754735648e-04,1.177607063205087217e-03,5.964350788645143972e-04,3.262953458718207593e-04,6.601328435001171425e-03,4.774048458911857762e-04,1.493315614356563285e-03,6.158794693037322179e-04,4.749040277683436195e-04,0.000000000000000000e+00
2.873213460935120436e-02,1.277171922142404442e-03,3.845041226313210790e-03,1.435781074680079084e-03,8.928033790856574605e-04,1.585878405703272393e-03,3.212149234567940564e-04,1.798315936940518642e-03,8.203223694812698634e-04,5.805926655295057465e-04,7.689201832611479437e-03,8.979276371834372765e-04,3.042113545512963729e-03,1.245917054913866888e-03,6.768585246419638957e-04,4.853744364087569235e-03,9.409799178224749136e-04,2.912890482799149194e-03,1.376467353807108102e-03,7.360126573620848775e-04,9.924511441121323940e-03,4.541554420366596947e-04,1.155232685923164582e-03,4.778186287093286015e-04,3.099485185423088039e-04,7.633363108043608562e-03,4.230808866803554896e-04,1.456053366126038246e-03,6.494498198617405316e-04,4.959162066966024338e-04,0.000000000000000000e+00
2.917883840905648174e-02,1.522489966292839498e-03,3.461371836527745924e-03,1.587826716654205678e-03,9.818719785425148588e-04,1.293873341543589489e-03,2.677317042779860838e-04,1.740624359227737694e-03,9.347043142728007773e-04,5.932845913024682727e-04,1.054601100343465631e-02,1.269189287326347605e-03,2.757300148692372506e-03,1.388869078989764640e-03,7.441133166299494957e-04,3.571824882875009998e-03,9.209151034155718023e-04,2.625833700591312554e-03,1.297616579951483672e-03,7.830846019049079402e-04,1.258275299335452624e-02,5.158722569647410539e-04,1.102321515866261890e-03,7.574873413932030342e-04,3.537772814794810515e-04,7.278203841622904631e-03,4.075757995942540625e-04,1.591462462626715233e-03,8.140621462758941204e-04,4.919662710445586902e-04,0.000000000000000000e+00
2.439700793447847210e-02,1.136412981746733226e-03,1.022540647948754497e-03,1.109554457303677790e-03,1.938727311405557922e-03,1.795886268584827999e-02,8.551244962395293612e-04,9.274450913950731991e-04,1.031655620882381344e-03,7.758547298056959942e-04,1.002079906935031579e-02,1.695206366000143921e-03,2.014662912160340713e-03,2.126396950405915441e-03,1.170814328197323541e-03,7.700036666181593777e-03,1.248304382101952719e-03,1.475072276965542313e-03,1.501979112130910534e-03,1.131249211244708328e-03,1.413277975151250830e-02,7.682770872565283272e-04,1.229729788767839390e-03,7.982700055102593620e-04,7.379608544981608844e-04,8.865708015692313690e-03,9.870263627530595843e-04,7.869475753237726440e-04,6.917381581066475759e-04,7.283671302436309312e-04,0.000000000000000000e+00
2.284334241474465094e-02,1.456893428629701731e-03,9.326701239476757176e-04,1.002536714132289380e-03,1.824556779886021829e-03,1.644619494293298942e-02,9.638906106280339383e-04,7.358134242965808178e-04,9.266331406198067633e-04,7.455781570080354751e-04,1.155207998305940106e-02,2.465458286942425348e-03,1.756845160653339958e-03,2.304426631661977542e-03,1.498525428543421353e-03,8.310981379248063780e-03,1.709196985260287701e-03,1.666258182825362810e-03,1.843456832064617121e-03,1.405883077113053922e-03,2.279878662147837368e-02,1.805296113399797652e-03,1.187116840659488198e-03,8.090030387257741941e-04,1.192450841714210764e-03,1.281364588999403531e-02,1.128158514707665793e-03,8.954377923988966195e-04,7.021669829160668425e-04,7.222795851462148354e-04,0.000000000000000000e+00
